CODIGO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2125500032,5.2,0,0,15,80.2,4.4,0,4.6,47,4.5,0,0,0,0,0,0,0,8.2,5.8,15.2,1.4,15.2,0,0,0,38.8,0,0,0,1.4,3.8
26075080,11.6,0,0,2.2,10.8,10.8,0,8.2,3.2,0,0,0,0,0,0,0,0,,,0,0.3,27,27,0,,,0,0,0,,1
26080310,1,15.5,0,4.5,1.4,8.2,1.7,1.6,3.5,3,0,0,0,0,0,0,0,0,33,2,11,0.5,10.2,0,0,0,0,1,1.6,0.2,1
26145020,0,8.2,0,2,2.5,1,1,20.6,2,5.6,0,0,0,1,0,3.7,0,24,0,1,7,14,14.5,14,0,,0,33.5,0,3.7,4.5
26080280,0,7,0,14,2,2,0,20,5,24,0,0,0,0,0,0,5,0,,0,0,0,0,0,0,,0,0,2,3,4
26090630,0,2,0,22,9,29,5,12,0,0,0,34,0,0,0,0,0,0,62,0,0,0,10,0,0,0,0,0,0,0,0
26095320,0,15.5,0,4.8,2.5,22.5,0,6.9,0.6,4.8,0,0,0,0,0,0,0,0,31,1.4,0,3,15.5,1.2,0,0,1.7,0.5,23,0,0
26020250,0,64,0,74,0,10,0,58,0,27,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,10,0,34
26010020,5.1,16.8,0,0,0,7.4,24.5,0,6.7,13.2,0,0,0,0,0,0,0,0,6.1,17.5,6.7,0,5.2,0,0,0,0,0,0,0,4.8
54025010,6.2,53,1.5,1.5,3,3,0,18.2,2,21.4,0,18.2,10,4.2,23.4,15,4.8,18.4,18.2,10,14.6,11.4,14,1.4,4.2,,48.4,12,13.2,0,32
26120160,15,5,0,10,0,0,45,90,15,10,0,0,0,0,0,0,0,40,0,0,15,5,10,0,0,0,10,0,0,45,40
26020470,20,24,0,12,0,16,0,10,0,0,0,0,0,0,0,0,0,5,74,0,0,16,4,0,6,,0,0,0,0,3
26105140,0.2,8.2,0,0.7,4,26,1.7,18.8,4.2,0.2,0,3,0,0,0,0,0,8.8,0.4,3.2,8.5,12.6,5.2,0,0,0.4,0.8,1,0,0.9,28
26110300,0,38,0,5,0,0,0,2,0,25,0,0,17,0,0,2,0,0,0,0,3,0,1,2,0,0,21,0,0,0,0
26055120,2.9,12.2,0,8,4.9,7.5,0.7,3.8,20.4,6,0,0,0,0.2,0,0,1,0,16.6,1.4,1.7,0.3,1.2,0,0,0.6,0,0,2,2.2,2.3
26140180,0,,0,71,0,0,0,6,0,2,0,0,0,0,0,0,0,4,0,0,19,2,0,0,0,18,20,0,0,15,3
26140090,2,34,0,3,7,0,1,5,10,19,0,0,0,0,0,0,0,6,0,3,36,4,2,27,1,9,0,0,0,47,6
26155170,0.4,,0,8.3,6,1.7,0.4,37.7,8.2,6.3,0,,0,0,10.5,0,0,0,1,19.5,12.2,17,1.9,0,1,0,1.5,0.3,0,29.5,7.2
26070760,0,35,0,6,100,15,0,16,2,1,0,0,0,0,0,0,0,0,53,0,10,54,9,0,0,0,0,0,0,1,29
26025070,1.8,4,2.5,3.4,13.8,9.6,1.3,5.8,5,0.3,0,1.8,0,0,0,2.6,0,0,1.4,0,0,5.4,2.1,1.3,0,9.5,0,0,0,0,9.2
26130560,4,2.1,0,13.5,1.3,1.3,40,42.4,2.2,31.2,3.8,0,1.1,0,3,0,8.5,0,5.2,28.5,7,18.5,18.2,13.2,0,0,0,8.5,0,67.8,11
26050060,0,30,0,7,11,12,2,,6,,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,3,0,,0,18
26145030,0,48,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,15,0,39,10,0,22,0,0.2,0,0,0,0,32,10
26030050,0.5,,0,0,0,55,35.2,0,25.2,0.5,0,0,0,,0,0,0,0,29.2,7.2,0,0,2,12.1,0,0,0,0,0,0.4,35
26010030,22,12,,0,39,15,29,5,20,5,0,0,0,0,0,0,0,0,28,24,9,5,0,0,0,0,1,0,0,0,7
26025100,9.3,66.5,0.1,7.1,0,66.8,3.5,11.2,0.8,9.3,0,0,0,0,0,0,0,0,45.4,4.5,0,7.8,1.8,0,0,0,1.5,0,0,0.5,24.1
53100040,0,2,0,12,0,2,1,14,0,1,0,0,0,1,1,0,3,1,9,0,0,1,43,0,0,0,1,3,6,10,9
26150060,0,0,0,2.2,5.4,0,35.1,4.6,14.7,0,0,0,0,0,0,12.2,0,86.8,0,0,8.6,6.9,22.4,,0,0,7.5,0,0,47.1,1.3
26080070,0,2,0,5,2,18,7,25,0,0,0,2,0,1,0,0,0,0,21,2,0,0,7,0,0,0,1,0,0,0,0
26100830,,20,0,15,0,0,0,2,0,2,0,0,25,0,0,0,0,0,0,10,4,2,0,0,0,0,0,0,0,0,0
26135100,0,25,0,55,0,0,0,5,0,2,0,0,0,,0,,0,0,7,0,18,4,1,,,33,15,0,0,,
26075010,11.5,6.4,0,26.1,9.8,64.4,23,20,9.3,2.7,0,0,0,0,0,0,0,29,17.2,0.5,0.3,8.6,8.7,0,0,0,5.7,0,5.4,0,0
54020060,6,5,0,25,0,0,0,10,12,41,8,0,0,42,13,0,15,21,11,12,0,68,17,9,7,0,132,0,95,11,60
26025090,18.3,12.6,0,0,0,16.2,0,26.6,0.6,8.4,0,0,0,,,,,,35,6,8.5,11,1,19.2,0,0,0,0,0,19.3,17
26025110,0,82.6,0,16.8,11.9,4.3,3.9,39.4,24,0.7,0,0,0,0,0,0,0,0,33.6,0,0,1.7,0,0,0,0,5.7,0,0,3,9.7
26060020,15,34,0,4,5,37,2,20,6,4,0,0,0,0,0,0,0,0,63,,0,4,13,0,0,0,0,0,0,0,0
53110130,0,0,0,6.2,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,,0,2.4,0
26090060,2,5,0,8,3,18,1,18,3,,0,0,,,0,0,0,0,18,0,7,1,6,0,0,,1,,,9,0
26100770,0,7,0,9,0,7,2,4,0,18,0,0,0,0,0,0,0,10,8,0,6,5,2,0,0,0,0,0,0,5,6
26100780,0,7,0,0,5,0,0,6,7,57,0,0,0,0,0,0,0,2,29,0,4,32,13,0,0,0,3,0,0,0,0
26105110,,21,0,0,5,0,0,7,8,32,0,0,0,0,0,0,0,,,0,0,12,21,0,,,0,0,,3,0
26110040,0,3,0,0,7,0,6,0,5,11,0,0,0,0,0,0,0,0,20,0,0,9,5,0,0,0,0,0,0,0,0
26110150,0,13.5,0,15.9,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,8,0,13.6,0,0,0,,21.3,4.5,0,0,0,0
26110230,0,21,0,2,0.5,0,0,0,0.5,59,0,0,0,0,0,0,0,0,26,0,0,16,2.5,0,0,0,1,0,0,1,0
26020130,10,17,0,2,12,7,0,20,16,1,0,0,0,0,0,0,0,0,10,4,3,1,10,0,0,0,0,0,0,0,20
26120150,0,0,0,21,0,27,11,10,0,12,0,0,0,0,0,0,0,0,0,38,15,12,19,0,0,20,28,0,0,51,24
26120170,11,20,0,102,1,3,5,59,2,11,0,0,0,0,0,0,0,2,7,4,9,3,12,7,0,0,9,0,0,49,3
26130020,1.3,6.9,0,11.1,7.6,,2.6,38.4,14.4,5.2,0,0,1.8,1.1,22.8,29.1,0.1,0.1,7.5,0,11.7,7,9.4,1.1,0,0,1.7,7.3,12.4,42.8,66.3
26130170,0,16.4,0,12.7,3.7,40.2,3.1,50.2,2.1,4.7,0,0,0,5.7,20.3,8.2,0,3.1,3.1,0,9.5,3.2,20.6,3.7,0,0,0,15,5.1,23.4,23.2
26135160,1.6,4.5,0,17.8,15,3.1,13.2,23.5,6.6,6.7,0,0,5.4,0,25.5,6.1,0,2.3,3.1,0,17.6,0,7.5,5.5,0,0,4.4,20,6.2,42.8,66.6
26150160,0,5,0,10,5,4,9,26,7,1,,0,0,0,0,11,1,0,0,2,23,10,2,0,14,1,6,1,0,21,10
26160100,0,22,0,3,37,0,0,21,8,4,0,0,0,26,0,8,0,17,0,17,29,12,2,0,,0,4,0,0,45,0
26170290,0,32,0,2,1,0,2,25,2,1,0,0,0,1,0,10,28,30,0,35,15,4,0,0,0,0,53,0,0,17,11
54010010,10,3,220,15,3,0,0,20,4,47,0,0,3,120,25,0,80,273,63,45,0,55,195,60,10,0,78,7,47,12,94
54020010,11,1,6,32,0,0,0,17,1,54,4,4,0,170,18,0,2,91,16,0,0,43,78,28,6,1,180,1,146,15,65
26120120,5.8,2.7,0,19,0.2,6.9,0.2,23.4,0,5,0,0,0,0,0,0,0,15,40.5,2.8,15.5,1,4,0,0.6,0,0.3,0,0.8,16.2,7.1
54030020,0,0,0,3,0,0,0,1,0,6,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,2
51025090,35.5,40,3,1,0.9,3.6,0,0.6,16,0.6,15,1.8,0.5,6,0,1.2,0.6,0.8,0.4,0,0,0,0.5,0.9,2.1,0,0,19.4,7.5,8.6,1.1
51020040,,7,3,0,0,0,0,0,10,0,16,12,0,0,0,0,0,4,0,0,0,0,1,10,5,1,0,1,0,3,0
52045010,0,3.6,0,1.4,2.8,0.5,1.9,0.5,3.1,0.6,0,7.1,0,0,0,0,0,0,3.8,2.8,0,0,3.5,0,0,0.5,5.7,2.6,0,0,13.6
44015060,0,8.5,1.3,1,1,6.1,12.3,1.5,0,0.6,7,7.2,,1.5,0,0,0,0,0,0,0,40.3,5.8,10,0,1,41.5,40.6,0,1.2,0
52055220,0.9,10,0.1,0,21.1,1.8,7.4,1.4,21.2,2.1,0,8,0,0,0,0,0,2,6.2,0.2,0,0,0,0,0,0,3.5,2.2,0,0,7.4
52020020,7.6,26.3,1.6,0,0,7.6,11.6,6.7,7.4,9.7,0,0,0,0,0,0,0,0,14.8,7.9,2.5,12.7,0,0,0,0,1.7,0,0,0,24.1
44010110,0,13.9,20.4,4.2,0,19,22.4,0.7,0,0,0,53.2,0,3.8,0,0,0,0,0,0,3.1,82.9,0,8.6,3.5,2.6,47.4,8.9,0,0,0
52050120,3.7,6.4,0,0,0,0,4.3,0.3,8.5,2.7,0,6.7,0,0,0,0,0,0,0,0,0,0,1.1,0,0,3.2,9.7,4.1,0,0,68.6
52030090,,,,,,,,,17.5,4,0,0.7,0,0,0,0,0,0,7.6,1,0,1.2,3.3,0,0,0,6.3,0.4,0,0,13
52040060,26.1,8.3,0,0,0,0,5.7,6.1,8.6,0,0,2.1,0,0,0,0,0,0,2.5,0,0,0,20,0,0,0,5.7,0,0,0,19.1
52050110,0,4.5,0.8,0.5,3,0,1,0.7,2.5,3.2,0,5.2,0,0,0,9,0,0,3.5,1.5,0,0,0.6,0,0,6.2,3.2,1.5,0,0,6
47015040,0,17.3,0,3,0.3,,,0,0,4.5,0,0,0,0,0,0,0,0,0,17.4,0,3.2,0.4,3.4,0,0,17.9,8.3,0,0,0
52065020,12,15,13,24,96,2,32,5,10,70,47,4,5,0,35,1,14,34,149,0,0,2,15,2,5,0,0,6,10,7,5
52055030,1.5,12.2,0,0.7,2,5.2,5.7,0,2,17,0,3,0,0,0,0,0,0,2.4,1.8,0,0,0,0,0,3.3,0,2.6,0,0,5
53020010,3,26,7,30,0,7,0,0,45,19,4,3,0,0,0,0,1,0,41,9,0,0,4,28,4,0,17,60,1,0,0
44015030,9,15.2,2.3,0,0,0,1.3,2.5,1.6,0,0.6,1,0,0,0,0,0,0,0.3,1.3,0,0,3.2,0.7,0,0,1,0,0,0,17.2
52055210,0,10.7,0,2.5,2.4,0.6,11.3,0,0.9,0.1,0,7.7,0,0,0,0,0,0,1.3,1.6,0,0,0,0,0,0,7.4,0,0,0,16.5
47045010,0,0,0,20,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1.2,17.5,10,1.2,0,60,,0,0,0
53045040,,,0.2,77.6,1.4,5.4,20.3,0,26.3,10.6,3.3,0,21.1,4.3,0,0,0,0.6,25.4,0.6,0.1,0.2,2.3,3.4,9.5,0,6.2,5.4,15,11.1,11.6
52045030,24.3,33.8,0,0,0,2.1,60.7,15,7.7,32.9,0,1.2,0,0,0,0,0,0,34.8,3.6,0,16.3,1.7,3.4,0,1.2,4.6,2.9,0,0.4,28.7
52025090,5.5,6.5,,,,,,,,8.6,0,0,0,0,0,0,0,0,20.5,13.2,0,18.7,9.5,1.2,0,0,1,0.8,0,0,27
52025020,9.1,13.7,2,2,15.7,9.8,25.2,9.8,3.8,3.6,0,0,0,0,0,0,0,0,9.2,0.5,0,3.1,2.1,0,0,0.6,7.6,0,0,0,14.2
52040160,0.3,47.5,0.8,0,0,5.5,24.6,2.2,21.1,18.5,0,0,0,0,0,0,0,0,25.7,0.4,0,1.2,12.2,0,0,7.8,5.5,0.4,0,0,28.5
52045040,1.3,10.3,0.4,0,3.7,1.5,18.6,2.9,14.5,14.7,0.9,0.4,0,0,0,0,0,0,6.2,0.6,0,0.6,15.4,0,0,2.2,4.3,0,0,1.3,30.4
52040040,10.2,6,0,0,1.6,0,10,20.2,25.6,0,0,7.4,0,0,0,0,0,0,1.8,0,0,9,1.4,0,0,0,12.9,0,0,0,37.3
47010150,0,20,1,0,9,1,0,1,0,0,5,13,1,2,0,0,0,0,0,1,0,5,3,5,0,4,40,18,1,0,1
44010090,0,7,0,3,8,1,27,0,2,0,29,7,0,1,0,0,7,1,0,0,0,18,7,6,0,1,20,11,1,0,0
47010050,0.5,16.5,7.8,0.6,0.6,1.3,0,0.4,1.4,2.9,1.7,16.8,0,11.8,0,0,0.2,0.1,1.5,0,0,0.4,1.3,2.1,0,2.4,19.8,23.2,0.6,0.2,0.8
52025080,0,10.4,2.2,8.4,28.2,9.3,40.2,,10.4,3.2,1.5,0,0,0,0,0,0,0,10.5,0.2,1,18.2,2,0.1,0,0,38.3,0.1,0.2,10.3,8.3
44010030,0,12.7,1.3,9.2,11.2,89.5,4.2,1.7,0,0,19.7,4.9,0,0.9,0,0,0,0,0,0,0,79.2,2.6,2.3,0,0,34.3,24.2,0,0,0
47010220,0,25,2,10,0,21,2,2,16,0,0,35,0,16,0,0,0,0,3,0,18,62,21,0,18,2,42,14,0,0,0
52030060,0,12.1,0.5,0,6.2,0.1,10.4,14.5,15.6,0.5,0,0,0,0,0,0,0,0,34.7,1.4,0,0.7,17.5,0.5,0,0,6.3,0.6,0,6.3,56.8
52030030,0.5,17.2,0,0,2.9,1.1,8.7,7.8,3.7,21.2,0,0,0,0,0,0,0,0,17.3,1.6,0,0,11.1,2.3,0,0,3.3,0,0,23.6,45.3
52010180,0,6,0,25,13,4,60,0,5,0,8,0,0,0,0,0,0,0,47,0,2,20,2,0,0,0,4,0,0,5,44
47020020,13,0,3,0,0,34,10,0,24,18,0,0,0,15,0,0,0,0,0,0,46,87,0,0,0,0,127,13,0,0,0
52050060,0,26,0,4,0,2,0,0,0,0,0,9,0,0,0,0,0,0,2,1,0,0,4,0,0,1,12,2,0,0,8
52010040,5.4,5.9,0,1.3,26.2,53.3,37.7,1.4,13.3,11,0.2,0,0,0,0,0,0,0,49.5,34.6,0,3.4,7.7,30.5,0,0,0,0.8,0,0,36.7
47010030,0,47,2,0,0,0,27,0,0,0,0,13,0,0,0,0,0,0,0,2,29,35,17,0,0,24,11,45,10,0,0
47010230,6.3,24.8,3,9.2,1.5,0,1.6,0,2.6,4.7,1.2,14.5,0.9,2.5,0.6,0,0.5,0,0,6.8,0,0.7,1.5,2.2,0,1.5,20,31.5,0,0,11.5
47010090,0,25,0,6,2,3,0,5,0,6,9,5,0,6,0,0,0,0,0,0,0,1,3,6,0,0,25,6,3,0,2
47020010,0,2,0,5,0,0,1,0,5,4,0,5,14,1,0,0,0,0,3,0,12,9,11,0,1,0,85,13,0,0,0
52010160,0.5,42.3,0.7,25.5,15.4,28.1,11.9,0.5,9.1,16.1,32.2,0.6,0,0.2,0,0,0,0,31.5,6.8,6.3,3.1,0.6,31.5,0.3,0.1,5.9,0,0,3.4,22.1
47010180,1.2,23.5,2.3,6.9,0,5.9,0,0,4.3,5.3,6.3,14.8,0,16.4,0,0,0,0,0,2.8,0,2.1,10.1,6.3,0,1.1,35,25.1,0,3.6,0
47010110,0,101,57,0,0,0,21,1,38,0,0,25,0,11,0,0,0,0,0,0,22,110,30,0,5,8,7,32,0,0,0
52010050,1.6,54.1,0,0.4,13.9,11.8,34.1,0,27.6,4.3,0,0,0,0,0,0,0,0,26.3,20.8,0,27.4,6.5,5.6,0,0.3,0,0.8,0,0,62.8
52040050,10.2,18.3,0,0,0,0,15.3,0.4,1.7,9.7,0,1.9,0,0,0,0,0,0,3.5,0.5,0,2.1,16.4,0,0,0.5,5.3,0,0,0,37.7
47015100,0,3,3,2.7,0,0,1.6,0,1.5,2.4,0,8.5,0,3,0,0,0,0,0,1.2,0,0.3,1,1.2,0,0.2,16.7,5,0,0,3.2
53050020,22,0,0,21,0,2,17,4,38,5,19,6,9,46,,,17,3,36,8,0,4,74,0,10,0,3,14,9,4,0
53060020,8,0,0,2,10,7,30,0,25,0,2,32,0,12,0,0,94,6,135,4,0,1,100,0,7,0,1,48,10,30,0
47060010,3,0,0,5,3,0,19,2,8,5,0,2,26,0,0,0,0,0,0,0,0,0,35,44,0,5,35,4,0,0,0
47010020,0,16.1,2.3,1.8,0,0.8,0,0.7,0,0,2.1,12,1.2,3.3,0.1,0,0,0,0,0,0,1.5,0.5,0.4,0,0.7,26.2,13.2,0.2,0.1,0.2
53070050,37,0,8,38,0,2,94,0,3,0,0,45,15,160,0,0,21,22,81,0,0,0,31,0,0,5,,31,43,29,0
52020010,0,34,0,4,21,12,98,3,17,29,0,0,0,0,0,0,0,0,25,7,2,17,0,1,0,0,2,0,0,4,52
52050090,0.8,24,0,0.9,2.3,0,12.9,0,0.6,0.9,0,8.6,0,0,0,0,0,0,2.7,0.4,0,0,0,0,0,0,4.1,2.8,0,0,14.5
52055090,16.8,7.3,0.1,1,3.9,7.8,7,1,2.5,1.3,0,8,0.1,0,0,0,0,0,23,0.5,0,0,7.9,0,0,0,6.7,0.6,0,0.1,23.1
52050080,16.4,4.2,0,0.5,4.5,6,2.3,4.3,2.4,0.5,0,8.5,0,0,0,0,0,0,22.4,0.4,0,0,3.5,0,0,0,7.9,5,0,0,22.5
52050140,0,11.6,0,0,7.6,3.8,67.5,0,12.1,1.4,1.6,0,0,0,0,0,0,0,62.5,6.5,0,0,0,0,0,2.5,1.6,0,0,0,16.5
52055060,0.4,19.7,0,0,13.2,26.8,31.5,1.2,12.7,1.2,1,0,0,0,0,0,0,0,27.5,7.3,0,0.3,0,0,0,0.8,1.2,0,0,0,29.6
52050130,0,6,0,0,7,0,4,2.4,10,20,0,6.2,0,0,0,0,0,0,5.8,0,0,0,17,0.8,0,0,1,7.9,0,0,17.5
52010030,0,0.5,0,0,0.5,0.3,18,0,18.5,12,0,0,0.8,0,0,0,0,0,40,5.2,0,27.5,1.5,0,0,0,4.3,1,0,5,39
52080010,0,6.5,0,0,22.4,12.3,11.3,0,24.5,0,7.8,0,0,0,0,0,0,0,44.2,0,0,0,0,0,0,0,0,0,0,0,8.4
51020010,35,37,7,10,8,77,14,18,107,118,19,17,21,8,2,25,12,13,93,9,1,25,17,23,25,24,42,11,17,14,49
52070010,14,7,15,12,18,18,0,18,15,0,28,7,0,0,0,0,0,0,64,0,0,0,46,56,,,,,10,0,0
52050010,0.5,18.5,0,0,10,7.9,29.3,0.8,18.3,8.9,0,0,0,0,0,0,0,0,39.8,9.9,0,0.8,0,0,0,0,0,0,0,0,17.7
52035040,4.4,7.2,0,1,0.5,2,39.6,0.4,21.9,16.2,0.3,0,0,0,0,0,0,0,40.4,0.1,0,5.5,0,0,0,0,1.5,0.1,0,3,22.8
52050040,4,18,0,0,24,5,24,0,14,4,4,1,0,0,0,0,0,0,78,14,0,0,0,0,0,6,1,2,0,0,11
52060040,1.5,25.7,0.9,1.1,6.6,12.2,54.9,12.1,20.6,12.5,1.9,0.1,0.1,0,0,0.3,0.1,2.6,56.5,16.4,0,2.5,1.1,6.1,0.2,0.9,2.6,0.1,0.2,0.3,76.5
52050050,14.9,15.1,0.4,0,8.4,6.4,50.8,12.9,50.6,12.5,2.5,2.3,0,0,0,0,0,0,14,14.4,0,0,0,0,0,5.3,4.7,3.2,0,0,48.6
52050100,0.7,2.5,0,0,0,0,1.6,0,13.6,3.8,0,11.8,0,0,0,0,0,0,0.6,0.2,0,0,0,1,0,4.5,8.9,4,0,0,11.3
52090010,40,0,50,17,0,0,0,0,0,45,90,15,0,6,0,0,15,,,0,0,0,0,35,27,0,0,0,0,0,0
52020070,1.8,14.7,1.7,0,0.9,7.7,5.7,0.7,0.9,0.8,0,0,0.6,0,0,0,0,0,15.7,7.1,1.7,11.6,0,0,0,0,0.7,0,0,0,29.8
52050020,0.4,31.8,0,0.1,7.5,32.1,42.4,4.2,14.1,1.1,1,0,0,0,0,0,0,0,30.2,18.1,0,1.8,0,0,0,1.1,7.9,0.1,0,0,12.1
52020050,0,8.9,0.6,26.2,57.1,23,21,4.8,31.8,2.3,0,0,0,0,0,0,0,0,9.5,0.6,0,0,6.3,0,0,0,2.2,0,0,0.8,80.6
53070030,120,,5,72,0,14,32,0,11,5,7,29,15,65,0,21,69,6,110,16,5,67,0,36,0,12,78,12,20,17,31
52045080,1.9,3,0,1.9,3.1,0.3,4.1,0.1,3.2,0.3,0,5.9,0,0,0,0,0,0,2.4,2.8,0,0,7.3,0,0,0.7,5.1,0.4,0,0,5.9
47015080,0.7,14.7,5.2,15.1,11.5,2.3,0,1.3,1,0.8,3,19.6,2.5,11,0,0,0,2,0,0,0,8,0.9,2.3,0,2.8,47.8,16.3,0,0,2
52010020,0,17,0,3,18,5,40,1,39,1,0,0,0,0,0,0,0,0,21,1,0,0,24,0,0,0,19,0,0,63,31
52070030,11,0,0,0,10,37,24,0.2,29,8,0,0,2,0,0,0,0,0,3,8,4,6,2,0,0,0,0,0,0,0,15
52020190,4.6,16.8,0,0,0,0,6,0,2.2,0,0,0,0,0,,0,0,0,1.5,8.8,0.4,2.7,2,3,0,2,0.7,8,0,0,20.2
52045090,2,4.5,0,0,0,0.6,1.3,3.2,7.8,4.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,6.7,5.4,0,0,6.8
44010100,1.5,12,0.9,0.3,11.5,0.3,2.5,0.9,2.7,5.4,0,11.2,2.6,0,0,0,0,0,0,2.6,0,0,0,7.9,0,0.7,11.5,2.4,0.3,1,0.3
52040070,8.6,2.8,0,0,8.6,5.8,16.7,12.2,3.2,1.6,0,0.8,0,0,0,0,0,0,15.4,1.7,0,0.5,8.3,0,0,3.4,3.7,0,0,0,5
52010140,1.1,8.5,0,0,2.2,15.1,21,0,5.5,2.5,0,0,0,0,0,0,0,0,43.3,0,0,2.2,0,0,0,0,0,0,0,13.1,40.2
52015010,20.2,6.8,0,0,18.8,17.7,7.7,3.3,10.4,6.8,0,0,0,0,0,0,0,0,4.9,28.6,1.4,5.5,1.6,0.5,0,2.3,0.6,0.5,0,0,10.7
52045070,0,1.2,1.4,1.1,0.1,0,1.1,0.2,0.6,0.1,0.4,8,0,1.9,0,0,0,0,0.5,3.3,0.1,0,2.8,0.5,0,0.6,13.5,5.1,0,0,16.6
52050190,0,14.5,0,1.5,0,0,0.5,0,14.6,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,7.7,4,0,0,10.6
52055200,7.4,5.6,0,0.7,0,0.5,8.1,0,6.4,5.1,0,8,0,0,0,0,0,0,22.1,0,0,0,0,0,0,0,6.8,2.3,0,0,7.4
52025060,0,5,0,2,9,3,17,1,19,1,0,0,0,0,0,0,0,0,22,0,0,18,0,0,0,0,0,0,0,3,13
35020280,0,1.1,0.8,0,1.8,2.1,0.2,12.4,1.8,0,0,11.9,0,1.4,1.5,0,0,0,,0.3,2.9,0.6,0,0,1.6,7.2,1.5,0,0.6,0,1.6
47075010,0,0,0,0,0,8,0,,0,,,,,0,0,,0,0,0,,48.6,0,29.4,61.8,0,18.4,18.8,44.8,0,0,0
24010170,0,13.6,4,0.6,43.2,1.8,25.1,8.2,4.1,0,0,0.7,0,0.3,0,0,0,0,2,13.6,23.8,12.6,0,0,0,0.5,3.4,0,0,0.7,23.2
35060120,0,1,0,0,1.5,0.3,1.5,8.5,24,0,0.6,53,1.5,10.5,4.3,0,0,5,0,0.5,7,9,0,1.2,29,37,12,0,2,0,0
35067130,0,2.5,0,0,0,0,1.5,9,10.6,0,1,69,1.5,35,4,0,0,0,6.5,1,64,3.5,0,,,35,12,0,2,0,0
21205012,2.5,1.4,0,,,19.7,0,11.9,0.7,0,,2.2,,0,0,0,0,,,5,42.1,36.5,0,0,,,2,0,0,1.6,9.1
21205980,2.8,11.7,0,0.7,1.6,0,0,7.6,4.2,0,0,0.7,0,0,0,11.6,0,1.2,1.6,0,8.2,16.7,3.7,0,0,3.7,4,0,0,3.2,7.6
21205720,0,3.8,0,3,6.7,0,0.5,22.6,1.1,0,0,6.4,0,0,0,0,0,0,0,2.6,57,26.7,0,0,,3.6,0.5,0,0,1.5,17.5
35020300,0,0,0,0,2,0,7.3,10.9,5.7,0,0,30,0.3,0.7,0,0,0,0,0,0,7.3,0.7,0.2,0.6,8.2,10.8,20.4,0,0,0,0.1
24015120,0,13,0.1,38.5,14.5,0.5,22.1,4,21.3,0.2,0,0.2,0,0,0,0,0,0,15.2,0,6.2,9.8,0.8,0,0,0,0,0,0,1.3,26.4
21195120,0,9.7,0,18.1,18.9,19.4,10.6,5.3,0,0.8,0,1.7,0,0,0,0,0,0,0.5,3,9.6,13.9,0.5,0,0.9,0,14,0,0,0.5,23.4
21205740,0,0,0,0,10.8,0,2.8,10.2,8.6,0,6.8,4.6,0,3.8,0,0,0,0,,1.6,4.2,0,0,0,0,6.4,11.8,0,1.8,0,0
21195060,0,12.5,0,24,42,2,31,8.2,0,4.4,0,1,0,0,0,0,7.5,0,0,0.5,8,33,12,0,0,0,0,0,0,0.5,3.7
23060190,0,8.8,1.5,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,39.7,0,0,0,0,16.5,1.7
23065110,0,4.5,19.9,6,7,0,0.7,5,19.8,0,0,1.7,0,0,0,1.5,0,5.5,43.2,2,0,1.5,0,0,59.5,2,0,0,0,0,108
21230120,0,3,0,4,2,0,0,6,18.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,5,0,0,0,0,1
35020290,0,1.4,0,14.2,3.7,0,0.5,19.8,4.2,1.2,0,13.5,0,1.4,1.6,0,0,0,1.8,0,2.8,6.2,0,2.2,0.8,11.6,2.6,1.1,0,0,2
21205420,1.3,5.6,0,5.7,5,0,0.4,5.8,9.2,0.1,0,1,0,0,0,0,0,2,10.4,0,6,45,3.3,0,0,1.4,0.8,0,0,1.6,14
21206020,0,14,3.2,0,2,0,1.2,11,0,0,0,0,0,0,0,7.5,0,0,0,0,4.5,18.5,0,0,3,5.2,0,0,0,2,12.8
21206280,0,4.2,0,3.4,0,21.4,0,8.2,7.2,0,0,0,0,0,0,0,0,0,5.9,5.7,7.7,32.2,0,0,0.5,0,0.9,0,0,0,26.2
23060260,1.5,2.8,44.5,5.4,46.8,0,1.7,5.6,0.8,0,0,0,0,0,0,2.8,0,0,14.8,0,0.8,4.5,8.4,0,2,61.2,0,0,0,3.2,9
2401500040,0,1.7,0,2,6.4,0,59.8,2.1,6.1,0,0,0,0,0,0,0,0,0,0,2.1,2.5,20.8,0,0,0,1.5,2,0,0,0.6,11.5
24010070,0,35.5,0,2.5,28.7,0,72.8,2.3,4.3,0,0,0,0,0,0,0,0,0,0,36.5,4.4,4.2,0,0,0,1.5,2.6,0,0,0.3,12.2
